customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,is_new_customer,num_services,avg_monthly_spend,is_high_value,is_month_to_month,tenure_bucket_13-24,tenure_bucket_25-48,tenure_bucket_49-60,tenure_bucket_61-72,churn_probability,risk_segment
2122-SZZZD,0,0,0,44,1,0,19.5,835.5,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,18.988636363636363,0,0,False,True,False,False,0.017191405337368782,Low Risk
5307-DZCVC,1,1,0,32,1,1,85.95,2628.6,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,1,82.14375,0,1,False,True,False,False,0.6432708881825381,High Risk
3148-AOIQT,0,1,0,69,1,1,24.95,1718.35,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,24.903623188405795,0,0,False,False,False,True,0.008800499349030747,Low Risk
8679-JOEVF,1,0,0,16,1,0,59.4,1023.9,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,2,63.99375,0,1,True,False,False,False,0.5004483032701785,Medium Risk
8395-ETZKQ,1,1,1,68,1,0,19.5,1193.55,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,17.55220588235294,0,0,False,False,False,True,0.03859049887114176,Low Risk
6692-YQHXC,0,0,0,16,1,1,69.95,1205.5,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,75.34375,0,1,True,False,False,False,0.6188517411156852,High Risk
3889-VWBID,0,1,1,68,1,0,82.85,5776.45,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0,5,84.94779411764705,0,0,False,False,False,True,0.025043871059199564,Low Risk
5222-JCXZT,0,0,0,4,1,0,19.0,78.9,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,19.725,0,1,False,False,False,False,0.22051870079158561,Low Risk
9754-CLVZW,0,1,1,26,0,0,38.85,1025.15,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0,3,39.42884615384616,0,1,False,True,False,False,0.31546670649347713,Medium Risk
1432-FPAXX,0,0,0,29,0,1,30.6,856.35,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,29.529310344827586,0,1,False,True,False,False,0.5254247082424651,Medium Risk
2739-CCZMB,0,0,1,5,1,0,20.35,122.0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1,0,24.4,0,1,False,False,False,False,0.20962509422333178,Low Risk
7080-TNUWP,0,1,0,70,1,1,95.0,6602.9,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0,3,94.32714285714285,1,0,False,False,False,True,0.2272911503118443,Low Risk
0496-AHOOK,0,1,0,24,1,0,74.4,1712.9,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,0,4,71.37083333333334,0,0,True,False,False,False,0.1781384968217371,Low Risk
8336-TAVKX,1,1,0,72,1,0,78.45,5682.25,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0,5,78.92013888888889,0,0,False,False,False,True,0.03754083753392522,Low Risk
2468-SJFLM,0,0,0,1,1,1,74.3,74.3,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,1,74.3,0,1,False,False,False,False,0.7393152124349975,High Risk
3181-VTHOE,0,1,0,70,0,1,51.05,3635.15,0,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,0,4,51.93071428571429,0,0,False,False,False,True,0.18723561011333356,Low Risk
7168-HDQHG,0,1,1,36,1,0,19.2,702.9,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0,0,19.525,0,1,False,True,False,False,0.14071114533112136,Low Risk
4803-AXVYP,1,0,0,38,1,1,99.55,3734.25,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0,3,98.26973684210526,1,1,False,True,False,False,0.7081225922322635,High Risk
3884-HCSWG,0,0,0,17,1,1,70.0,1144.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,67.32352941176471,0,1,True,False,False,False,0.691137419262428,High Risk
4567-AKPIA,0,1,1,41,1,1,109.1,4454.25,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0,5,108.64024390243902,1,0,False,True,False,False,0.3968983470438216,Medium Risk
5077-DXTCG,0,0,0,1,1,1,45.3,45.3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,45.3,0,1,False,False,False,False,0.7938573805067257,High Risk
1142-WACZW,0,0,0,2,0,0,29.85,75.6,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,37.8,0,1,False,False,False,False,0.6883142714763649,High Risk
7901-HXJVA,0,0,0,14,1,0,76.45,1117.55,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1,79.825,0,1,True,False,False,False,0.6870721341790389,High Risk
5649-ANRML,1,0,0,2,1,1,95.1,180.25,1,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,1,4,90.125,1,1,False,False,False,False,0.8294737772622728,High Risk
4892-VLANZ,0,0,0,1,1,0,19.8,19.8,1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,19.8,0,1,False,False,False,False,0.5791283928399744,Medium Risk
5924-IFQTT,0,1,1,13,1,1,72.8,930.05,0,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0,4,71.54230769230769,0,1,True,False,False,False,0.39594897229283477,Medium Risk
7968-QUXNS,0,0,0,6,1,0,18.95,110.15,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,18.35833333333333,0,1,False,False,False,False,0.13640946590624672,Low Risk
2919-HBCJO,0,0,0,4,1,1,76.65,333.6,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,83.4,0,1,False,False,False,False,0.8426663148570389,High Risk
4236-XPXAV,0,1,1,5,1,1,99.15,465.05,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,1,4,93.01,1,1,False,False,False,False,0.8707440620731133,High Risk
8903-WMRNW,0,1,0,15,1,0,101.75,1669.4,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0,4,111.29333333333334,1,1,True,False,False,False,0.683087401060585,High Risk
2452-SNHFZ,0,0,0,47,1,0,75.45,3545.1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,75.42765957446808,0,1,False,True,False,False,0.491784523002762,Medium Risk
3629-WEAAM,0,0,0,8,1,0,64.1,504.05,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,0,3,63.00625,0,1,False,False,False,False,0.3883870058537028,Medium Risk
6029-CSMJE,0,0,0,17,0,1,25.65,440.2,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,25.894117647058824,0,1,True,False,False,False,0.41143359463841084,Medium Risk
7993-NQLJE,0,1,1,15,1,0,75.1,1151.55,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,76.77,0,1,True,False,False,False,0.5572845952237414,Medium Risk
9909-DFRJA,0,0,0,26,1,1,95.85,2475.35,0,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,0,4,95.20576923076922,1,0,False,True,False,False,0.3142663325561128,Medium Risk
9099-FTUHS,0,0,0,23,1,0,54.4,1249.25,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,54.31521739130435,0,1,True,False,False,False,0.3992495613463332,Medium Risk
0581-BXBUB,1,0,0,4,1,0,72.75,317.75,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,79.4375,0,1,False,False,False,False,0.8031516741069239,High Risk
4962-CHQPW,0,0,1,29,1,0,19.85,535.05,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,18.45,0,0,False,True,False,False,0.016843842440613824,Low Risk
9467-ROOLM,0,0,0,25,1,0,19.05,461.3,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,18.452,0,1,False,True,False,False,0.09060215176049963,Low Risk
3030-YZADT,0,0,0,9,1,0,44.95,431.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,47.888888888888886,0,1,False,False,False,False,0.4794741008726051,Medium Risk
7410-KTVFV,0,1,0,18,1,1,49.55,878.35,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,1,48.797222222222224,0,1,True,False,False,False,0.39230170632311756,Medium Risk
5150-ITWWB,1,0,0,3,1,1,94.85,335.75,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,2,111.91666666666669,1,1,False,False,False,False,0.8189070602514882,High Risk
2253-KPMNB,0,1,1,69,0,0,46.25,3121.4,0,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0,4,45.23768115942029,0,0,False,False,False,True,0.038068151684778125,Low Risk
1345-ZUKID,0,0,0,14,1,0,19.35,324.8,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,23.2,0,0,True,False,False,False,0.03532593284375874,Low Risk
6429-SHBCB,0,0,0,19,1,0,69.6,1394.55,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,2,73.39736842105263,0,1,True,False,False,False,0.31350794407955057,Medium Risk
9281-OFDMF,1,0,0,39,1,0,90.7,3413.25,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,87.51923076923077,1,1,False,True,False,False,0.6344602369391243,High Risk
2603-HVKCG,0,0,0,31,1,1,101.4,3143.65,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0,4,101.40806451612904,1,1,False,True,False,False,0.6835594994923316,High Risk
1834-WULEG,0,1,1,24,1,0,20.25,439.75,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,18.322916666666668,0,0,True,False,False,False,0.021438048282486067,Low Risk
9097-ZUBYC,0,1,0,14,1,0,48.8,664.4,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,47.457142857142856,0,1,True,False,False,False,0.4261421756183884,Medium Risk
5148-ORICT,0,1,0,64,1,1,74.35,4759.55,0,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0,5,74.36796875,0,0,False,False,False,True,0.044544635979521185,Low Risk
4893-GYUJU,0,0,0,50,1,1,19.35,1033.0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,20.66,0,0,False,False,True,False,0.042820779384487855,Low Risk
4578-PHJYZ,0,1,1,52,1,1,68.75,3482.85,0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0,4,66.97788461538461,0,0,False,False,True,False,0.1650513223412614,Low Risk
7272-QDCKA,0,0,0,28,1,0,100.2,2688.45,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0,3,96.01607142857142,1,0,False,True,False,False,0.4079866921291293,Medium Risk
8908-SLFCJ,0,0,0,21,1,1,20.85,435.25,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,20.726190476190474,0,0,True,False,False,False,0.01631796187523683,Low Risk
8393-DLHGA,0,0,1,25,1,1,95.9,2448.75,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0,3,97.95,1,1,False,True,False,False,0.7187089563577991,High Risk
9766-HGEDE,0,1,0,17,1,0,19.35,307.0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,18.058823529411764,0,0,True,False,False,False,0.03769120452493499,Low Risk
6968-MHOMU,0,1,0,58,0,1,45.0,2689.35,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,0,2,46.36810344827586,0,0,False,False,True,False,0.28065753846350244,Low Risk
7395-IGJOS,1,1,0,17,1,0,81.5,1329.2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,78.18823529411765,0,1,True,False,False,False,0.6534638987209205,High Risk
5044-XDPYX,0,1,0,51,1,0,25.5,1281.25,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,25.12254901960784,0,0,False,False,True,False,0.03748964281394987,Low Risk
1814-WFGVS,0,1,1,72,0,0,48.9,3527.0,0,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,0,4,48.98611111111112,0,0,False,False,False,True,0.05249462671994103,Low Risk
2834-SPCJV,0,1,0,52,1,0,84.1,4348.65,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,2,83.6278846153846,0,1,False,False,True,False,0.5846761826634918,Medium Risk
3721-WKIIL,0,0,0,27,1,1,19.6,561.15,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,20.78333333333333,0,0,False,True,False,False,0.016232561708367996,Low Risk
6734-CKRSM,0,0,0,3,1,0,20.0,63.6,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,21.2,0,1,False,False,False,False,0.26627754652666524,Low Risk
1265-ZFOSD,0,1,0,64,1,1,81.3,5129.3,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0,5,80.1453125,0,0,False,False,False,True,0.044494993181315,Low Risk
6568-POCUI,0,1,0,45,1,1,95.2,4285.8,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,0,3,95.24,1,0,False,True,False,False,0.15163035713142894,Low Risk
7890-VYYWG,1,1,0,3,0,1,36.45,93.7,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,1,31.23333333333333,0,1,False,False,False,False,0.7625765525460061,High Risk
5197-LQXXH,0,1,0,71,1,1,83.3,5894.5,0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,5,83.02112676056338,0,0,False,False,False,True,0.02528860644241718,Low Risk
9907-SWKKF,1,0,0,1,0,0,25.05,25.05,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,25.05,0,1,False,False,False,False,0.7428314175537521,High Risk
3457-PQBYH,0,1,1,58,1,0,20.3,1160.75,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,20.01293103448276,0,0,False,False,True,False,0.015229563457392868,Low Risk
7682-AZNDK,0,1,1,34,1,1,89.85,3091.75,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0,3,90.93382352941175,0,1,False,True,False,False,0.5860237994345571,Medium Risk
0587-DMGBH,0,0,0,8,1,1,49.85,365.55,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,45.69375,0,1,False,False,False,False,0.609683493211084,High Risk
5384-ZTTWP,0,1,1,15,1,0,19.8,272.95,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,18.196666666666665,0,1,True,False,False,False,0.1459031662396973,Low Risk
3745-HRPHI,0,1,1,66,0,0,54.65,3632.0,0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0,4,55.03030303030303,0,0,False,False,False,True,0.04613831235458804,Low Risk
7636-OWBPG,1,0,0,12,0,1,29.35,381.2,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,31.766666666666666,0,1,False,False,False,False,0.46403852162333636,Medium Risk
1231-YNDEK,0,0,0,58,1,1,19.15,1035.5,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,17.853448275862068,0,0,False,False,True,False,0.08865449883136357,Low Risk
1407-DIGZV,0,1,1,3,1,0,19.1,52.0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1,0,17.333333333333332,0,0,False,False,False,False,0.04341199344064623,Low Risk
6397-JNZZG,1,1,0,43,0,0,55.55,2342.2,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0,4,54.46976744186046,0,1,False,True,False,False,0.46370188228396464,Medium Risk
0570-BFQHT,0,0,0,9,1,0,80.55,653.9,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0,2,72.65555555555555,0,1,False,False,False,False,0.7088146099666236,High Risk
4393-OBCRR,0,0,0,3,1,0,20.25,71.2,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1,0,23.73333333333333,0,0,False,False,False,False,0.05873618521383055,Low Risk
3523-QRQLL,0,1,1,22,1,1,69.5,1498.2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0,3,68.10000000000001,0,0,True,False,False,False,0.26539271392871994,Low Risk
8564-LDKFL,0,1,0,40,1,1,106.0,4178.65,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0,4,104.46625,1,0,False,True,False,False,0.44423328710484183,Medium Risk
3696-DFHHB,0,0,0,68,1,0,25.5,1821.8,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,26.791176470588237,0,0,False,False,False,True,0.007769966674263771,Low Risk
0895-DQHEW,0,1,0,54,1,1,104.3,5278.15,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0,4,97.74351851851851,1,1,False,False,True,False,0.6930625869662372,High Risk
4717-GHADL,0,0,0,50,1,1,79.6,4024.2,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,0,4,80.484,0,0,False,False,True,False,0.049573355369469496,Low Risk
5501-TVMGM,0,0,0,1,1,1,55.25,55.25,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,55.25,0,1,False,False,False,False,0.7746830520998951,High Risk
5879-HMFFH,0,1,0,72,1,0,88.05,6520.8,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,6,90.56666666666666,0,0,False,False,False,True,0.009996376150307955,Low Risk
6772-WFQRD,0,0,1,40,1,1,20.4,854.9,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,21.3725,0,0,False,True,False,False,0.018483192161859525,Low Risk
3810-DVDQQ,0,1,1,72,1,1,117.6,8308.9,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,6,115.40138888888887,1,0,False,False,False,True,0.04176770011903348,Low Risk
6972-SNKKW,0,0,0,6,1,0,20.0,109.2,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,18.2,0,1,False,False,False,False,0.17719200565032023,Low Risk
3694-GLTJM,0,0,0,5,1,1,19.65,92.05,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1,0,18.41,0,1,False,False,False,False,0.1798347079026154,Low Risk
8550-XSXUQ,0,1,0,48,1,1,70.55,3420.5,0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,0,3,71.26041666666667,0,0,False,True,False,False,0.22838670961728444,Low Risk
8149-RSOUN,0,0,0,1,1,1,93.85,93.85,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,2,93.85,1,1,False,False,False,False,0.9385907310948949,High Risk
9055-MOJJJ,0,1,1,64,1,0,65.8,4068.0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,0,3,63.5625,0,0,False,False,False,True,0.06756628629312798,Low Risk
4359-INNWN,0,0,0,17,1,0,20.05,337.9,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,19.876470588235293,0,0,True,False,False,False,0.05279393910231012,Low Risk
0585-EGDDA,0,1,0,40,1,1,80.0,3168.75,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0,2,79.21875,0,1,False,True,False,False,0.6418970819054071,High Risk
4032-RMHCI,0,1,1,41,0,0,35.4,1412.4,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0,2,34.44878048780488,0,0,False,True,False,False,0.1605972628552057,Low Risk
0549-CYCQN,1,0,0,51,1,1,79.6,3974.7,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1,77.93529411764706,0,0,False,False,True,False,0.18743378317060364,Low Risk
3481-JHUZH,0,1,0,41,1,1,80.25,3439.0,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,83.8780487804878,0,1,False,True,False,False,0.6674049734009933,High Risk
7250-EQKIY,0,1,1,1,1,0,50.45,50.45,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,1,50.45,0,1,False,False,False,False,0.702658692026929,High Risk
3594-IVHJZ,0,0,0,2,1,1,20.45,42.45,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,21.225,0,1,False,False,False,False,0.24045140255499556,Low Risk
6869-FGJJC,0,0,0,68,1,0,79.6,5461.45,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,0,2,80.31544117647059,0,0,False,False,False,True,0.15341405572627176,Low Risk
3896-ZVNET,0,1,1,24,1,0,24.7,571.75,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,23.822916666666668,0,0,True,False,False,False,0.028730005794324782,Low Risk
8205-VSLRB,0,1,0,70,1,0,77.3,5498.2,0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0,4,78.54571428571428,0,0,False,False,False,True,0.06595764961605181,Low Risk
5960-MVTUK,0,0,0,3,0,1,29.75,96.85,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1,32.28333333333333,0,1,False,False,False,False,0.7050992949825337,High Risk
6817-WTYHE,0,0,0,2,1,0,44.9,111.05,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,55.525,0,1,False,False,False,False,0.6812400772578989,High Risk
3082-VQXNH,0,1,0,3,0,0,29.8,94.4,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,31.46666666666667,0,1,False,False,False,False,0.6297732870168756,High Risk
4013-UBXWQ,0,0,0,7,1,1,74.65,521.1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0,3,74.44285714285715,0,1,False,False,False,False,0.6388462114897172,High Risk
4931-TRZWN,0,0,0,13,1,1,71.95,923.85,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,3,71.06538461538462,0,1,True,False,False,False,0.48355247936786633,Medium Risk
0750-EKNGL,0,0,0,7,1,0,20.75,141.1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,20.15714285714285,0,1,False,False,False,False,0.19385833393322033,Low Risk
7669-LCRSD,0,1,1,12,1,1,56.3,628.65,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,1,52.3875,0,1,False,False,False,False,0.3947614560306038,Medium Risk
3567-PQTSO,0,1,1,53,1,1,105.25,5576.3,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0,4,105.21320754716982,1,0,False,False,True,False,0.47665973964525526,Medium Risk
5519-NPHVG,0,0,0,12,1,1,94.2,1046.1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,2,87.175,1,1,False,False,False,False,0.8579190124330829,High Risk
8043-PNYSD,0,1,1,63,1,0,19.55,1245.6,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,19.77142857142857,0,0,False,False,False,True,0.011824912215434307,Low Risk
9938-EKRGF,0,0,0,15,1,0,84.45,1287.85,0,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,6,85.85666666666665,0,1,True,False,False,False,0.3010713402336418,Medium Risk
2703-AMTUL,0,1,1,36,1,0,53.65,1939.35,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0,2,53.87083333333333,0,0,False,True,False,False,0.12911731970044193,Low Risk
0928-JMXNP,1,1,0,4,0,1,29.9,118.25,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,1,29.5625,0,1,False,False,False,False,0.7220890765373985,High Risk
8173-RXAYP,0,1,1,24,1,0,19.7,452.55,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,18.85625,0,0,True,False,False,False,0.013939437128813884,Low Risk
4825-XJGDM,0,0,0,61,0,0,43.7,2696.55,0,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,0,4,44.20573770491804,0,0,False,False,False,True,0.07959606519065787,Low Risk
5402-HTOTQ,0,0,0,16,1,0,55.3,875.35,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,54.709375,0,1,True,False,False,False,0.48285806873937903,Medium Risk
6734-JDTTV,0,1,1,65,1,1,19.85,1267.05,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,19.493076923076924,0,0,False,False,False,True,0.008503657638708433,Low Risk
